Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
37	:	1698176970.545	  6597.083	0	0	0	0	python3 runNERSingleFile.py dSplit130 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
57	:	1698176971.071	  6603.274	0	0	0	0	python3 runNERSingleFile.py dSplit149 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
153	:	1698176975.367	  6620.384	0	0	0	0	python3 runNERSingleFile.py dSplit92 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
150	:	1698176975.205	  6620.899	0	0	0	0	python3 runNERSingleFile.py dSplit9 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
75	:	1698176971.717	  6636.171	0	0	0	0	python3 runNERSingleFile.py dSplit21 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
158	:	1698176975.627	  6633.936	0	0	0	0	python3 runNERSingleFile.py dSplit97 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
51	:	1698176970.919	  6638.889	0	0	0	0	python3 runNERSingleFile.py dSplit143 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
64	:	1698176971.253	  6642.207	0	0	0	0	python3 runNERSingleFile.py dSplit155 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
97	:	1698176972.707	  6641.918	0	0	0	0	python3 runNERSingleFile.py dSplit41 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
104	:	1698176972.863	  6644.068	0	0	0	0	python3 runNERSingleFile.py dSplit48 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
119	:	1698176973.455	  6652.901	0	0	0	0	python3 runNERSingleFile.py dSplit61 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
32	:	1698176970.425	  6659.058	0	0	0	0	python3 runNERSingleFile.py dSplit126 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
110	:	1698176972.978	  6665.229	0	0	0	0	python3 runNERSingleFile.py dSplit53 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
39	:	1698176970.573	  6669.081	0	0	0	0	python3 runNERSingleFile.py dSplit132 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
154	:	1698176975.402	  6665.838	0	0	0	0	python3 runNERSingleFile.py dSplit93 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
114	:	1698176973.018	  6673.738	0	0	0	0	python3 runNERSingleFile.py dSplit57 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
66	:	1698176971.444	  6692.198	0	0	0	0	python3 runNERSingleFile.py dSplit157 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
21	:	1698176970.187	  6695.216	0	0	0	0	python3 runNERSingleFile.py dSplit116 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
17	:	1698176970.104	  6700.843	0	0	0	0	python3 runNERSingleFile.py dSplit112 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
76	:	1698176971.724	  6701.845	0	0	0	0	python3 runNERSingleFile.py dSplit22 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
113	:	1698176973.008	  6704.630	0	0	0	0	python3 runNERSingleFile.py dSplit56 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
54	:	1698176970.985	  6708.463	0	0	0	0	python3 runNERSingleFile.py dSplit146 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
89	:	1698176972.152	  6720.590	0	0	0	0	python3 runNERSingleFile.py dSplit34 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
143	:	1698176974.847	  6718.783	0	0	0	0	python3 runNERSingleFile.py dSplit83 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
6	:	1698176970.003	  6726.655	0	0	0	0	python3 runNERSingleFile.py dSplit102 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
88	:	1698176972.147	  6735.694	0	0	0	0	python3 runNERSingleFile.py dSplit33 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
49	:	1698176970.884	  6755.646	0	0	0	0	python3 runNERSingleFile.py dSplit141 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
24	:	1698176970.302	  6756.575	0	0	0	0	python3 runNERSingleFile.py dSplit119 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
