Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
73	:	1695827349.457	  4433.756	0	441782	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio3.redcircle.com/episodes/7dec5776-82d3-4fd2-a360-2ccb4b0d70c3/stream.mp3
17	:	1695822427.325	  9631.125	0	621908	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio1.redcircle.com/episodes/d9788369-2518-4aa1-9f35-1b7ce7009847/stream.mp3
86	:	1695828148.229	  4125.129	0	474115	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/5/17/family_room_2023-05-17%2011:00.mp3
23	:	1695822427.353	 10045.777	0	801109	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio1.redcircle.com/episodes/9bca9e4c-2331-4e67-80e5-b15605c45495/stream.mp3
78	:	1695827509.130	  5751.731	0	541457	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio3.redcircle.com/episodes/ca872f63-fd0f-4bfc-9afe-522443901026/stream.mp3
80	:	1695827682.361	  5645.822	0	443403	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/4/12/family_room_2023-04-12%2011:00.mp3
79	:	1695827574.754	  5781.779	0	429073	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/6/14/family_room_2023-06-14%2011:00.mp3
83	:	1695827779.729	  5691.759	0	480842	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/4/26/family_room_2023-04-26%2011:00.mp3
84	:	1695827993.070	  5538.930	0	458741	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/4/5/family_room_2023-04-05%2011:00.mp3
82	:	1695827775.645	  5776.453	0	495476	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/8/9/family_room_2023-08-09%2011:00.mp3
74	:	1695827433.401	  6135.562	0	608907	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio3.redcircle.com/episodes/681fd92e-b99a-444a-8034-9ed3276d74b3/stream.mp3
81	:	1695827754.757	  5838.492	0	521762	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/4/19/family_room_2023-04-19%2011:00.mp3
77	:	1695827475.830	  6175.410	0	609810	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio3.redcircle.com/episodes/c670ff5d-7d1e-4c8f-af5a-1ccd3d4e09b4/stream.mp3
85	:	1695828040.959	  5685.382	0	517151	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/5/10/family_room_2023-05-10%2011:00.mp3
87	:	1695828685.225	  5132.521	0	550960	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/8/23/family_room_2023-08-23%2011:00.mp3
72	:	1695827317.108	  6626.461	0	897376	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio3.redcircle.com/episodes/898c5170-b12c-421b-b2d9-337cd7a40c34/stream.mp3
75	:	1695827466.670	  6740.728	0	621090	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio3.redcircle.com/episodes/3ada9a5e-3aae-41e4-ba55-00612d8387bc/stream.mp3
10	:	1695822427.305	 11789.075	0	914415	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio1.redcircle.com/episodes/5f94c7d0-92a8-47b8-9d01-89027e04246d/stream.mp3
27	:	1695822427.404	 11852.023	0	852424	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio4.redcircle.com/episodes/fe5bad69-f1a7-4603-ba74-861c4e4f8b98/stream.mp3
70	:	1695827239.418	  7072.983	0	607115	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio3.redcircle.com/episodes/81ed922b-1731-4112-b037-5916ccc68011/stream.mp3
88	:	1695828818.118	  5494.503	0	525112	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/8/2/family_room_2023-08-02%2011:00.mp3
90	:	1695828943.998	  5472.504	0	442249	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/8/16/family_room_2023-08-16%2011:00.mp3
89	:	1695828934.797	  5523.029	0	508004	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/5/31/family_room_2023-05-31%2011:00.mp3
91	:	1695829262.946	  5272.903	0	441160	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/7/26/family_room_2023-07-26%2011:00.mp3
71	:	1695827263.198	  7574.881	0	583676	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio3.redcircle.com/episodes/903d9777-6398-46cd-ab21-0c5e00334f38/stream.mp3
